audio_id,start_sec,end_sec,duration_sec,speaker,text,n_chars,n_words
QXxxl8ckqDY,1445.62,1495.22,49.600000000000136,SPEAKER_01,"Tú lo has enfocado en Everett y ese. Yo me he querido quedar con un aspecto un poco más general que es la fortaleza que le ha dado al club, a la institución Oliver Glasner. Si ves la imagen panorámica del club, el resumen es que quien se va es sustituido con garantías mínimas o buenas garantías. Quien se quiere ir y no se ha ido, se queda y no lo hacéis gusto. Que es el caso de Margueji, que sigue actuando como capitán y como jugador que tiene una buena relación con el Crystal Palace. Los que siguen están rindiendo. La moral no ha caído en el equipo o al menos no en esa sensación tras el palazo de la sanción de la UEFA o el castigo de la UEFA. Más que la sanción. Con todo me parece que es un equipo que, con la figura más importante que tienen que es Oliver Glasner, es capaz de aguantar Baybén es que no sé yo si otros proyectos habrían sido capaces.",860,171
QXxxl8ckqDY,1495.22,1501.62,6.399999999999864,SPEAKER_00,"Ya hace un año y medio había muchas protestas de los aficionados. Se le decía que era un club sin ambición, sin nada, pues FA Cup.",130,26
QXxxl8ckqDY,1501.62,1509.42,7.800000000000182,SPEAKER_01,"Era un proyecto que me estaba mostrando también esa solidez para soportar los cambios inevitables después de una temporada tan buena. ¿Qué es lo que te ha gustado, Chuzas?",171,29
QXxxl8ckqDY,1509.42,1538.78,29.3599999999999,SPEAKER_00,"Yo me quiero quedar, al ir un poco de lo que decía Pablo, con Jeremy Pino. Creo que no es fácil, y lo hemos visto muchas veces llegar, y más para un jugador así, a una liga tan física, a una liga nueva, tener que sustituir a Berets y Eze, y que de momento creo que ha encajado muy bien. Creo que está jugando bastante bien, quitando el tema de los fallos que ha tenido. Que no me he tocado el arco iris ahora mismo. Quitando ese tema creo que se ha adaptado muy bien y que para mí, lo digo siempre, lo más importante es tener las ocasiones. Creo que Jeremy Pino ya las meterá, pero me quiero quedar con él.",606,122
QXxxl8ckqDY,1538.78,1540.62,1.8399999999999181,SPEAKER_01,"¿Y qué es lo que no te ha gustado, Chuzas?",42,10
QXxxl8ckqDY,1540.7,1631.9,91.20000000000005,SPEAKER_00,"Lo que no me ha gustado es no haber fichado un central. Igual que decía en el cítil o el lateral, aquí es no fichar un central. Al final, si consigues mantener a Geji, te tienes que dar un aplauso a ti mismo por ello. Pero que en una temporada con tantos partidos como la que se le viene al Crystal Palace, depender de tener exclusivamente a Richard, a Geji, a la Crua, me parece un poco peligroso, sobre todo porque lo que tienes en el banquillo para sustituirlo son soluciones de urgencia. Ni Lerma ni Klein son centrales, son soluciones que te van a servir de urgencia, no para tenerlos como cuadros centrales. ¿Qué te han hecho mis colegas? Chadi Riaz hay que... Claro, es que Chadi Riaz, después de una temporada de lesión, ya veremos a ver cuándo y en qué condiciones vuelve. Jady, que el pobre se la han fichado y le han dicho, ya el año que viene jugarás, pero en este año Crystal Palace subentíuno. Pablo, ¿qué es lo que no te ha gustado? La falta de rotación. Siete jugadores han sido titulares en todos los partidos de Liga. En todos los siete partidos, siete jugadores han sido titulares. Y además es el segundo equipo que menos ha usado suplentes en los partidos. Creo que le va a hacer un favor la UEFA Oliver Glasner el jugar en la Conference League, porque me parece que con la rotación que ahora mismo está teniendo el Crystal Palace, al Europa League no te hubiera dado. Si en vez de enfrentarte a un equipo austrohúngaro en general, me vale la hostia de Hungría, tienes que enfrentar al Porto, como se va a enfrentar, por ejemplo, a el Forrest, te castigaría mucho más la poca rotación que está teniendo Glasner. No culpa a Glasner porque tampoco tiene mucho más banquillo.",1692,311
QXxxl8ckqDY,1631.9,1667.7,35.799999999999955,SPEAKER_01,"A mí no me ha gustado Jean-Philippe Mateta. Me parece que está mucho más fallón que otros años y es un jugador que tiene una gran responsabilidad, le guste o no, de cara a la portería. Sus cifras son fundamentales y más si poco a poco van faltando jugadores como Eze, como Lise y este año ha marcado dos goles, pero lo estoy viendo fallón de cara a puerta. Y eso el Palace lo puede acabar echando en falta si se prolonga esta mala racha de cara a puerta de Mateta. Porque ya digo, es indispensable las cifras de Mateta y no tiene sustituto porque en Ketiano lo es. Vámonos con el Chelsea, no nos salimos de Londres. En el Chelsea, ¿qué es lo que más te ha gustado, Pablo?",671,130
QXxxl8ckqDY,1667.7,1690.42,22.720000000000027,SPEAKER_00,"Moises Caicedo, absolutamente estelar. Venimos además de una auténtica exhibición contra el Liverpool marcando un golazo. Ya son tres goles los que ha marcado el ecuatoriano y es el máximo goleador del equipo. Entonces, si al mejor jugador del equipo, que ya fue el año pasado Moises Caicedo, por lo bien que lo hacía en el centro del campo, tanto con balón sin balón, le sumas que ahora es el máximo goleador del equipo junto con Enzo Fernández, me parece que estamos viendo.",476,83
QXxxl8ckqDY,1690.42,1691.3,0.8799999999998818,SPEAKER_01,¿Qué queda?,11,2
QXxxl8ckqDY,1691.3,1696.34,5.039999999999964,SPEAKER_00,¿Qué le aspiramos a Moises Caicedo? ¿Qué queda? Es estelar y punto.,67,12
QXxxl8ckqDY,1696.34,1700.86,4.519999999999982,SPEAKER_01,"Yo me quedo con Rhys James, pero por el simple hecho de que está jugando.",73,15
QXxxl8ckqDY,1702.86,1704.66,1.800000000000182,SPEAKER_00,¿Con lo que no podemos decir de Romeo en labio de fútbol?,57,12
QXxxl8ckqDY,1704.66,1750.18,45.51999999999998,SPEAKER_01,"Es que un tío que es tan bueno solo en el campo, ya se nota que es otra sensación la que transmite el Chelsea con su capitán. Pero con Rhys James celebro algo tan simple como que no hay lesiones graves. Me he ido a ver sus partidos en las últimas temporadas. Vale que hago la trampa de que estoy contando. El Mundial de Clubes como esta temporada, no como la anterior, pero contándolo como esta temporada, ya ha participado en 14 partidos. En la pasada fueron 27, ya estamos por la mitad, pero es que en la 23-24 fueron 11 partidos. En la 22-23, 24 partidos. Tengo la sensación de que con la gestión de minutos de maresca y con la evolución del cuerpo de Rhys James, podemos ver a un Rhys James que, justo ahora lo digo, ya está lesionado, pero un Rhys James que tenga esa continuidad muy necesaria porque cada vez que lo veo me resulta fundamental para el Chelsea.",865,164
QXxxl8ckqDY,1750.18,1798.74,48.559999999999945,SPEAKER_00,"Y yo me quiero quedar con otra de las grandes noticias que ha tenido el Chelsea, que es Estebao y la personalidad con la que ha llegado, ha demostrado que estaba preparado para desembarcar en Europa y sobre todo todo lo que está generando cada vez que sale al campo, porque todavía no he visto un partido en el que Estebao haya salido y no haya generado algo. ¿Y qué es lo que no te ha gustado, Chozas? Pues, al hilo de lo que decías tú de Rhys James, malo gusto. La existencia con malo gusto, de verdad que no la entiendo, ni cuando juega como lateral por fuera ni cuando lo mete por dentro, es que no es un futbolista que no me gusta, no entiendo que sea titular en el Chelsea, que no pudo comprarlo. Le pasaré el tuit a Jesús para ponerlo, pero claro, hace dos días puse un tuit en el Chelsea, ellos no hablan español, pero de malo gusto jugando con Francia y ponía, malo. Y la foto de malo gusto. Claro.",907,177
QXxxl8ckqDY,1801.06,1842.14,41.080000000000155,SPEAKER_00,"Lo escribe la perfección. Malo. ¿Qué no te podía llamar malo? A ver, hay que preguntarle al Community Manager si tiene al menos helados en español, pues si tiene helados en castellano, lo sabe. A mí lo que no me ha gustado y tiene que ver con malo gusto es los continuos errores en defensa del Chelsea. Han costado puntos contra el Brentford, aquel gol de Fabio Carballo por una mala ejecución defensiva en general del Chelsea, contra el United con la expulsión de Robert Sánchez y contra el Brighton, la expulsión de Chalova tras el error de Andrés Santos. Te meto también el partido contra el Bayern, que fue un error a nivel defensivo. Mi frase es que de centro del campo para arriba, el Chelsea es un equipo de Champions League y de centro del campo para abajo es un equipo de Conference League. Igual, a veces, soy demasiado benévolo.",839,152
QXxxl8ckqDY,1842.14,1877.02,34.87999999999988,SPEAKER_01,"Yo no he tenido muchas dudas. A mí no me ha gustado nada Jamie Gittens. Nada. Y me parece que por el precio pagado y el hueco que había en la rotación, necesitaban un rendimiento mucho mejor por parte de un extremo como Gittens. Por momentos me está pareciendo un jugador realmente desesperante y cercano a las sensaciones que transmitía Anónima Duhek en cuanto a la toma de decisiones, la relación con los compañeros. Por lo poquito que hemos visto de Garnacho desde que ha llegado, cuidado con que Gittens no acabe sin puesto en el que entrar, porque Garnacho me ha transmitido al menos cosas más positivas para estirar al equipo que Jamie Gittens.",650,115
QXxxl8ckqDY,1877.02,1880.58,3.5599999999999454,SPEAKER_00,"Uno dirá Gittens es joven del 2004, misma edad que Garnacho.",60,11
QXxxl8ckqDY,1880.58,1920.94,40.36000000000013,SPEAKER_01,"Es que Garnacho también es muy joven. Es que Gittens de verdad muy poco me ha gustado este inicio de temporada. Vamos con el Everton, octavo clasificado. Empiezo yo si os parece en cuanto a lo que me ha gustado. Podría haber dicho David Moyes que me parece que está haciendo un gran trabajo, pero me voy a quedar con Michael Keane. Os llevo insistiendo desde el inicio de temporada lo bien que está Michael Keane, lo correcto que está en todas sus intervenciones, también marcando sus golitos tontos que con Michael Keane tienes ahí esa portación, pero en el momento en el que parecía que Michael Keane ya incluso podía acabar su etapa en el Everton. No, no, esta temporada no hay razones para no quitar a Michael, para quitar mejor dicho a Michael Keane del once cuando vuelva Jarrah Blanco. Me está gustando la temporada de Keane.",832,149
QXxxl8ckqDY,1920.94,1923.86,2.9199999999998454,SPEAKER_00,"Por ahí puede ir también lo que no te ha gustado, ¿no?",54,12
QXxxl8ckqDY,1923.86,1928.1,4.240000000000009,SPEAKER_01,"Bueno, bueno, es que no hay muy pocas cosas que no me hayan gustado de Everton, honestamente.",93,17
QXxxl8ckqDY,1928.1,1968.18,40.080000000000155,SPEAKER_00,"No me parece fácil elegir en Everton. A mí lo que más me ha gustado es Garner, sin ninguna duda. Buen jugador. Es típico jugador de entrenador, de que cualquier entrenador quiere tener un tío así en su plantilla, un tío que, aparte de tener un guante en el pie, te puede jugar en el doble bivote, luego necesitas al lateral izquierdo porque no está a mi colenco, pues te meto el lateral izquierdo. Que si te lesiona un central tienes que meter a Brian de central, pues te voy a meter del lateral derecho a Garner. Me está encantando. Yo tengo un jugador así en mi equipo, el único jugador de campo del primer año que tengo en el cadete, y en un mismo partido le llega a poner lateral derecho, izquierdo, centrocampista y delantero en el mismo partido.",751,140
QXxxl8ckqDY,1968.18,1971.74,3.5599999999999454,SPEAKER_01,"Ese es el mejor. Pero bueno, hay un hombre que está todo el mundo esperando, evidentemente.",91,16
QXxxl8ckqDY,1971.74,2010.5,38.75999999999999,SPEAKER_00,"Me lo dejó chozas y lo he metido. Jack Greelies. Greelies ha vuelto al lugar en el que es feliz, esa mitad de tabla alta en la que él se siente muy protagonista, puede conducir mucho en muchas secuencias con el balón, puede estar bien pegadito a la banda, pero también se puede meter para adentro para buscar esa... Ya no solo pegada que tiene con pierna derecha, sino también esa facilidad que tiene para moverse entre líneas cuando está en el piquito izquierdo del área para filtrar pases, como lo ha metido muchas veces a Dusbryholt. Ganó por primera vez el premio a Juegor del Mese en agosto, era algo que no había conseguido ni en el Villa ni en el Manchester City, es máximo asistente de la Premier League con cuatro asistencias, está siendo uno de los grandes nombres de esta Premier League.",798,145
QXxxl8ckqDY,2010.5,2065.66,55.159999999999854,SPEAKER_01,"Yo había pensado como cosas que... Como una cosa que no me ha gustado en el Everton, el sacrificio que tiene que hacer ahora en D.I. para encajar a Greelies. Creo que D.I., aunque sigue jugando, no le viene tan bien estar en el otro costado respecto a su impacto en el equipo. Le cuesta mucho más a la hora de finalizar y tener lo que era el año pasado, que era la indiscutible estrella del Everton. Ahora me he quedado con James Tarkovsky, porque creo que aunque su temporada no me parece horrible ni mucho menos, porque es difícil sacar cosas malas en este Everton, insisto en que ha salido en determinadas fotos en las que se ve que es un central que ahora mismo está pasando por un pequeño valle de rendimiento, no me parece muy dramático, pero sí que le recuerdo varios errores que, aunque también ha tenido sus buenos partidos y no se los niego a Tarkovsky, lo que concluyo con esto es que si vuelve Bram Swit a Bram Swit se le presupone titular, a lo mejor hay que probar a Keane y Bram Swit, por mucho que la pareja Tarkovsky y Bram Swit hayan funcionado bien. ¿Qué es lo que nos ha gustado del Everton?",1111,211
QXxxl8ckqDY,2065.66,2113.5,47.840000000000146,SPEAKER_00,"Tú decías que te daba un poco de pena que se haya ido en D.I. de la... No de la rotación, pues sí, es un titular, pero de ese puesto estrella, yo me quedo con el que verdaderamente ha desaparecido de la rotación, que es Dwight McNeil, de ser al principio de la temporada pasada medio equipo junto con D.I. a tan solo jugar 19 minutos esta temporada y quedarse seis partidos en el banquillo sin jugar. Me parece que McNeil es más jugador que eso. Decíamos ya de broma en el carro anterior que tiene pinta que se excesiona el Barley o excesiona algún equipo de abajo en enero para jugar, pero McNeil tiene más fútbol que jugar solo 19 minutos. Creo que podría jugar por delante de, por ejemplo, jugadores como Tyler Dibling que hayan sido titulares en algún momento. A mí el Beto Barry. Me parece que es lo que le está pesando al Everton para el Barley. El Beto Barry.",866,164
QXxxl8ckqDY,2113.5,2115.02,1.5199999999999818,SPEAKER_01,Me parece que es el mote de Barry.,34,8
QXxxl8ckqDY,2115.02,2122.42,7.400000000000091,SPEAKER_00,"¡Qué buenísimo! El Beto Barry. Me parece que están siendo el principal argumento para que el Everton no esté en una quinta plaza, cuarta plaza.",143,25
QXxxl8ckqDY,2122.42,2129.5,7.079999999999927,SPEAKER_01,"Vamos al Sunderland, noveno. Gran revelación de este inicio del Premier League, que es lo que más os ha gustado de los Black Cats.",130,24
QXxxl8ckqDY,2129.5,2159.86,30.360000000000127,SPEAKER_00,"La pareja central es Alderete Mukiele. Mira que el Sunderland se hinchó a fichar central desde este verano. No teníamos muy claro quién iba a jugar. Parecía que Ballard era insustituible, que Luke O'Nagin también era Mr Sunderland. Han fichado Alderete y Mukiele. Desde el primer momento se nota en liderazgo, en capacidad defensiva y también en la amenaza que suponen en el juego aéreo los dos, que el Sunderland tiene una pareja de centrales que si desciende se tienen que quedar en Premier. Y un poquito más atrás, yo me voy a quedar lógicamente con Ruf. Aquí no hay ninguna duda.",583,102
QXxxl8ckqDY,2160.74,2174.18,13.440000000000055,SPEAKER_00,"Si no es el mejor portero de la Premier en lo que llevamos de temporada, igual el segundo o tercero mejor. Es que poco más que ha añadido. Un tío que venía de la liga holandesa que no le conocíamos y que viene para ser principal argumento para salvarte.",253,49
QXxxl8ckqDY,2175.42,2248.54,73.11999999999989,SPEAKER_01,"Os dejamos aquí arriba un vídeo sobre los tres recién ascendidos, más que nada porque hacemos un repaso a todas las actuaciones heroicas que ha tenido Robin Roebs en este inicio de temporada, que son varias. Yo me he quedado con la adaptación del centro del campo que ha hecho Rayis Le Brice. Podría haber dicho Ganeshaka, que me está pareciendo. Prácticamente el mejor fichaje de esta Premier League. Pero si quiero destacar que Rayis Le Brice ha entendido bien lo que necesitaba la Premier y digamos que una especie de 4-2-3-1 está haciendo más como una especie de 4-3-3, pero está usando a Shaka como el jugador con más importancia con el balón. Sariki, que también es un tío que está matándose a correr, lo está desplazando más a un costado para relacionarse con extremo y con lateral. Con Diharrá también está aprovechando lo buen llegador que es. Y cuando no está Diharrá, eso le está abriendo el hueco que me gusta a Chris Rick. Para Chris Rick también dejarse caer a ese lado que es el que le gusta. Pero sin ser extremo, moverse por delante de Shaka y de Sariki está entendiendo bien esas dinámicas en las que encajar a talentos jóvenes como Chris Rick, al mismo tiempo también que Shaka sea desde el principio el gran capital general de este equipo. En cuanto a lo malo del Sunderland.",1295,232
QXxxl8ckqDY,2248.54,2314.06,65.51999999999998,SPEAKER_00,"Solo han marcado siete goles en siete partidos y eso que empezaron ganando 3-0 al West Ham. Es decir, quitando el primer partido han metido cuatro goles en seis partidos. Quitando Isidor, ningún jugador ha marcado más de un gol y no tiene pinta ni de que el francés, ni que Brian Broby, ni Mayenda vean a llegar a los 10, 12, 13 goles que creo que van a necesitar para salvarse. Y el que centro del campo me está gustando, ni Diharrá ni Sariki en momentos demostrantes en el gol. Así que me preocupa la capacidad del Sunderland de marcar goles. Y muy hilado con eso, el problema yo también lo veo mucho en los extremos. A mí ni tal Vini, ni a Dingra, que han sido un poco los principales titulares que desde el principio me están gustando. A Dingra encima ya se ha caído. No creo que puedan ser ellos los que aporten el gol y un equipo. Esperamos que esté bien. Claro, claro. Se ha caído el que le levantó. Es que le han dejado... En hecho, a Dingra ya se ha caído. Imagina a Dingra encontrando el Sunderland, se ha pegado. Esperamos que esté bien. No tiene el gol que necesita. Un mes en el suelo a Dingra y dice, ¿qué le me levante? Un equipo como este. Que no estaré jugando bien, pero...",1191,229
QXxxl8ckqDY,2314.38,2363.74,49.35999999999967,SPEAKER_01,"Tú sí quieres gritar y cagarte en nuestra pantalla, pues también nos lo dices. Yo me he quedado, porque no tengo muchas cosas malas que decir del Sunderland, con el encaje y todo el talento defensivo. Más que una cosa que no me ha gustado, sí creo que tengo una propuesta que me gustaría ver. Y a mí me gustaría ver a todos los que más me gustan juntos. Es decir, Mucchiele como lateral derecho, pareja de centrales, al derete y Ballard. Y por la izquierda, Trae Hume, aunque no sea una posición en la que he jugado mucho, pero sí en la que ha jugado. Y ahí estás juntando todo lo mejor que tienes en el Sunderland. Porque Masuaku me parece que no da el nivel, lo siento, defensivamente creo que es un jugador que ha sufrido esta temporada. Y Reinilda, aunque te aporta esa cota de veteranía y que no le niego su calidad, creo que en un once en el que tengas esa línea de cuatro, podrías incluso encontrar mejores prestaciones.",927,174
QXxxl8ckqDY,2363.74,2367.34,3.600000000000364,SPEAKER_00,A un jugador veterano le presuponemos que no se auto-expulse tres partidos.,75,12
QXxxl8ckqDY,2367.34,2406.14,38.79999999999973,SPEAKER_01,"Claro, esa es otra. Pero ya os digo, a lo mejor, por decir algo negativo, el encaje de todo el talento defensivo. Vamos con el décimo clasificado, el Manchester United. Y aquí, en cuanto a lo bueno, a mí lo que me ha gustado y va un poco en contra de las estadísticas, es Mateus Kuña. Yo sigo insistiendo que a mí Kuña me está pareciendo desde el principio fundamental para dar la fluidez al equipo, que el sistema no le está dando. Pero siempre que veo a Kuña, sé que ha tenido partidos mejores, partidos peores. Pero de verdad que su encaje, me está gustando, cero goles, cero asistencias, como dos soles. Pero ya lo considero fundamental. Y ha habido muchos partidos que me han gustado.",689,127
QXxxl8ckqDY,2406.14,2408.14,2.0,SPEAKER_00,Ve tú porque es parecido.,25,5
QXxxl8ckqDY,2408.14,2414.14,6.0,SPEAKER_01,"Entre líneas de verdad, si no es para romper líneas, si no está Mateus Kuña, al equipo le cuesta una barbaridad. A mí me ha parecido Kuña el mejor del ataque del United.",169,33
QXxxl8ckqDY,2416.14,2438.14,22.0,SPEAKER_00,"Yo no soy el mejor, pero vamos. Claro, es que yo creo que para mí el mejor ha sido Brian Embeumo porque creo que ha sido el más consistente, por así decirlo, el más constante, mejor dicho. El liderazgo que está teniendo es lo que más me está gustando de Embeumo. Creo que está siendo un poco el que ha tirado del carro en muchos partidos en ese ataque y que sobre todo creo que es el que mejor se está entendiendo con Benjamin Isesco.",434,85
QXxxl8ckqDY,2438.14,2456.14,18.0,SPEAKER_01,"Está faltando ese puntito de... Puntería. Y a veces incluso de, no sé, esos intangibles de, estoy pasando por una fase de la temporada inspirado, llego una décima de segundo antes a un balón, conecto antes la parada que me hace Donnarumma, pues no, le sale Donnarumma, pero a mí me está gustando. Es que el año pasado",317,58
QXxxl8ckqDY,2456.14,2482.14,26.0,SPEAKER_00,"me dio todo, es la realidad. Y me quedo con algo que está sucediendo en defensa y es que Matis de Leeds sigue demostrando que él podría ser titular en un Manchester United funcional y que luchase por los títulos. Me parece que es una víctima no del sistema, porque le sienta bien la línea de tres, pero que es una víctima de un pésimo Manchester United y que creo que es un central que muchos equipos que están puntuando mejor que el United ni se acercan a tener.",463,89
QXxxl8ckqDY,2482.14,2516.14,34.0,SPEAKER_01,"Así que me quedo con Matis de Leeds. Yo en cuanto a lo malo, he estado dando varias cosas y me acabo quedando con la ayuda a Benjamin Sesco. Creo que en muchos partidos se señala Benjamin Sesco y es un jugador que apenas se le ha permitido brillar, que no ha tenido un demasiado buen servicio por parte de sus compañeros para prolongar jugadas, para estar en zonas de remate y aparecer en esas zonas. Y en definitiva ser el 9 que quiere el Manchester United. Hay partidos en los que ha aparecido muy poquito y lo que ha hecho me ha gustado, pero creo que necesita más de su equipo. Mi crítica no es tan individual hacia Sesco.",626,120
QXxxl8ckqDY,2516.14,2552.14,36.0,SPEAKER_00,"Yo sí voy a individualizar una crítica que es hacia Rubén Amorín, que es lo que no me está gustando para nada. Creo que el otro día tuvo su primera victoria cómoda casi desde que llegó. No veo el encaje de su idea ahora mismo con la plantilla que tiene el Manchester United. Se empecina en ello y luego sobre todo a mí me mato cuando termino desdibujado todo el equipo por mantener su estructura y su idea contra el Brentford. Yo es parecida, pero voy a ser más directo y es que el equipo juega horrorosamente mal al fútbol, quitando el partido contra el Arsenal.",563,106
QXxxl8ckqDY,2552.14,2554.14,2.0,SPEAKER_01,Convalida como Rubén Amorín.,28,4
QXxxl8ckqDY,2554.14,2574.14,20.0,SPEAKER_00,"Pero ahora voy con uno. Quitando el partido contra el Arsenal y quitando el primer partido y el último contra el Sunderland. No me gusta nada cómo juega y cada vez que veo a Bruno Fernández en la base de la jugada me quiero quitar los ojos. ¿Porque Bruno Fernández lo hace mal? No. ¿Por qué no entiendo? ¿Por qué el United no fichó a un centro de la pista creativo y permitió así, o sea, permitiendo así que Bruno Fernández jugase",430,82
QXxxl8ckqDY,2574.14,2612.14,38.0,SPEAKER_01,"de media punta? Vamos con el Newcastle United con el undécimo clasificado. A mí del Newcastle y viendo las cosas que me habíais dejado porque bueno, iba a coger las dos probablemente. Sí me quiero quedar con que juegue Nick Pope. Me encanta que esté jugando a Nick Pope, que no esté jugando Aaron Ramsdale. No las tenías todas contigo a principio de temporada. Vamos, un tío que no ha dado ninguna razón para sentarlo, que me sigue transmitiendo una seguridad enorme. ¿Es el portero perfecto? ¿Es de los mejores porteros del mundo? No, pero para lo que necesita el Newcastle me sigue pareciendo un portero fantástico, de garantías y de los de toda la vida además. Así que estoy contento con su rendimiento. Por cierto, lidera la carrera por el Guante Oro con cinco porterías a cero y mucho tiene que ver",803,143
QXxxl8ckqDY,2612.14,2642.14,30.0,SPEAKER_00,"su rendimiento. Me quedo con Sandro Tonali, otra temporada en la que demuestra que es uno de los mejores centrocantistas de la Premier League y que empieza a ser Bruno Guimara, si es el gran líder del equipo, pero que empieza a ser también uno de los grandes líderes de este Newcastle. El líder silencioso. Sí, un poco silencioso. Salida de balón, equilibrio defensivo, buen balón parado porque tiene un gran pie. Me parece que es uno de estos infravalorados porque se habla menos de él que de otros centrocantistas y es uno de los mejores centrocantistas de la Premier League.",577,101
QXxxl8ckqDY,2642.14,2652.14,10.0,SPEAKER_01,"Además, creo que es un jugador que no hay demasiados en el mundo como él. Con ese despliegue y al mismo tiempo esa capacidad técnica para hacer jugar al equipo. Es una bendición tenerlo",185,34
QXxxl8ckqDY,2652.14,2666.14,14.0,SPEAKER_00,"en Newcastle. Y cada vez sonría tan poco. No sonría nada. No está muy contento. No está contento. No le culpo por no estar contento allí. Por la ciudad. Vaya hombre. No, no por el equipo.",187,36
QXxxl8ckqDY,2666.14,2670.14,4.0,SPEAKER_01,Por los aficionados. Si digo la ciudad no pasa nada.,52,10
QXxxl8ckqDY,2670.14,2722.14,52.0,SPEAKER_00,"Y sobre todo por Sunfender. En esta vez no he querido huir de lo más importante que me está pareciendo esta temporada que es Voltemade. Creo que han acertado a Ediño en el regal de Isaac. Creo que se han acertado. Ediño siendo un jugador totalmente distinto al sueco. Creo que ha encajado como un guante. Creo que le está aportando muchísimas cosas al Newcastle. Y creo de hecho que no está siendo bien acompañado. Y ya de hecho hilo con lo que no me ha gustado que es el ANGA. El que llegaba para ser el antes de Voltemade, el fichaje estrella de este año del Newcastle a revitalizar ese ataque. Creo que lo está haciendo absolutamente todo mal. Ya no solo en cuanto a toma de decisiones sino ya luego también en cuanto a finura en el toque. Creo que es todo mal lo del ANGA en este inicio.",791,151
QXxxl8ckqDY,2722.14,2732.14,10.0,SPEAKER_01,"En cuanto a lo que no me gusta es sorprendente porque es un equipo que depende de un futbolista que no ha jugado ni un minuto, que es Joan Bisa. Pero la dependencia en Bisa ya es evidente sin haberlo visto en el campo.",218,44
QXxxl8ckqDY,2732.14,2736.14,4.0,SPEAKER_00,Vaya bala habéis esquivado con el cruzado.,42,7
QXxxl8ckqDY,2736.14,2766.14,30.0,SPEAKER_01,"Voltemade necesita jugadores a su alrededor que tengan talento para finalizar. Y ahora mismo Gordon no lo aporta, Barrensson no lo aporta, Molfi no lo aporta porque Molfi es asistente más que finalizador y el ANGA, pues hombre, espero que le sirva ese partido contra la Unión Sangiloá para construir ahora una racha positiva. Pero está echándolo mucho en falta de Voltemade y está además asumiendo él una carga goleadora que le corresponde pero que no quiero que sea demasiado alta porque es un equipo con graves problemas. No lo odiemos, ¿no? Es un equipo con graves problemas de finalización.",594,100
QXxxl8ckqDY,2766.14,2822.14,56.0,SPEAKER_00,"Y lo que menos me ha gustado a mí es Anthony Gordon. Ha pasado de ser por momentos la gran estrella del Newcastle arriba, incluso en ciertos tramos de hace dos temporadas por encima de Alexander Isak, a que esté en un enorme valle de rendimiento. Lleva cero goles y cero asistencias en cuatro partidos porque estuvo tres fuera por una expulsión, que eso también se lo achaco porque es su culpa y ahora parece que directamente el Newcastle como tú dices es mejor. Cuando Gordon está en el banquillo que cuando Gordon está en el campo. Y eso me parece algo que hace dos años era inimaginable porque el inglés era una de las grandes estrellas. Chozas, ¿qué te ha gustado del Brighton decimos segundo clasificado? Me quiero quedar con Diego Gómez. Ya me gustó mucho la segunda mitad de temporada pasada. Eso es, me gustó mucho en esa segunda mitad de temporada y creo que ha empezado muy bien la temporada tanto cuando está jugando un poco más atrás en la base como cuando Jusceler le pide esa cuota de llegada un poco más adelante en el campo. Entonces me está gustando.",1067,194
QXxxl8ckqDY,2822.14,2836.14,14.0,SPEAKER_01,"Tenemos foto del Brighton en joval bien. Es verdad, es verdad. Vaya pillada que le he hecho. Vaya pillada que le he hecho. Que no le cae bien más mi perre. Ay mira mi colega. Bueno, ¿qué es lo que te ha gustado Pablo?",217,44
QXxxl8ckqDY,2836.14,2850.14,14.0,SPEAKER_00,"A mí que siguen siendo competitivos contra los grandes. Ganaron 2-1 al City, 2-2 contra el Tottenham y ganaron 1-3 al Chelsea. Hay que reconocerse a Jusceler contra los equipos grandes. El Brighton compite muy bien. A mí me ha gustado",234,41
QXxxl8ckqDY,2850.14,2866.14,16.0,SPEAKER_01,"a Jancub Aminte. Es un jugador que no me gusta. No es que no me guste, pero lo veo muy verde. Te duquea. Pero quiero agarrarle la mano. Bueno, hay muchas cosas. A mi hermano Alex De Llanos y meto aquí a Jancub Aminte.",217,44
QXxxl8ckqDY,2866.14,2868.14,2.0,SPEAKER_00,A pensar que ibas a decir a Mint.,33,8
QXxxl8ckqDY,2868.14,2908.14,40.0,SPEAKER_01,"Ellos todos ya le agarran lo que quieran a Mint. De Llanos y yo nos agarramos lo que queremos. Pero me está gustando. Me parece lo más desequilibrante de un equipo que no muchas veces es un equipo de fantasía. Lleva además un gol y dos asistencias. Pero dentro de lo que a veces me desespera Mint, me está pareciendo un buen inicio. Vamos ahora con lo malo. Vuelvo a hablar de individualidades. Carlos Vallevá sin ninguna duda. No me está gustando su inicio de temporada. No le han sentado bien los rumores del verano. Y sobre todo está, creo, acentuando aún más las cosas en las que ya creía que era débil Vallevá. Pero su inicio no me está gustando.",651,121
